54.1,-0.1365,9.6108,-0.1714,35.0
54.2,-0.1368,9.6104,-0.1721,35.0
54.3,-0.1434,9.5922,-0.1813,35.0
54.4,-0.1413,9.597,-0.1848,35.0
54.5,-0.1446,9.5876,-0.1829,35.0
54.6,-0.1498,9.5731,-0.1831,35.0
54.7,-0.1503,9.5715,-0.1862,35.0
54.8,-0.1505,9.5708,-0.1933,35.0
54.9,-0.1517,9.5684,-0.2,35.0
55.0,-0.1593,9.5448,-0.2022,35.0
55.1,-0.1542,9.5594,-0.2039,35.0
55.2,-0.164,9.5327,-0.2081,35.0
55.3,-0.1668,9.5242,-0.2037,35.0
55.4,-0.1678,9.5208,-0.2064,35.0
55.5,-0.1684,9.5208,-0.2095,35.0
55.6,-0.171,9.512,-0.2132,35.0
55.7,-0.1756,9.4985,-0.2147,35.0
55.8,-0.1691,9.5185,-0.219,35.0
55.9,-0.1737,9.5044,-0.2163,35.0
56.0,-0.1759,9.4992,-0.2198,35.0
56.1,-0.1789,9.4889,-0.2221,35.0
56.2,-0.1775,9.4936,-0.2238,35.0
56.3,-0.1837,9.4754,-0.2299,35.0
56.4,-0.184,9.4758,-0.2297,35.0
56.5,-0.1808,9.4844,-0.2319,35.0
56.6,-0.1824,9.4797,-0.2357,35.0
56.7,-0.1847,9.4741,-0.2385,35.0
56.8,-0.1878,9.4642,-0.234,35.0
56.9,-0.1877,9.4641,-0.2381,35.0
57.0,-0.1909,9.4555,-0.2387,35.0
57.1,-0.1862,9.4694,-0.2438,35.0
57.2,-0.1879,9.4641,-0.2415,35.0
57.3,-0.187,9.4661,-0.2459,35.0
57.4,-0.1976,9.4366,-0.2418,35.0
57.5,-0.1899,9.4595,-0.2412,35.0
57.6,-0.1958,9.4407,-0.245,35.0
57.7,-0.1891,9.461,-0.2449,35.0
57.8,-0.1966,9.4402,-0.2486,35.0
57.9,-0.1998,9.4293,-0.2483,35.0
58.0,-0.1963,9.4395,-0.2419,35.0
58.1,-0.1943,9.4449,-0.2485,35.0
58.2,-0.1967,9.439,-0.2459,35.0
58.3,-0.1939,9.4476,-0.2435,35.0
58.4,-0.196,9.4417,-0.2421,35.0
58.5,-0.1919,9.4537,-0.2478,35.0
58.6,-0.1911,9.4541,-0.248,35.0
58.7,-0.1996,9.4297,-0.2488,35.0
58.8,-0.1949,9.4437,-0.2459,35.0
58.9,-0.1977,9.436,-0.2411,35.0
59.0,-0.1991,9.432,-0.2467,35.0
59.1,-0.198,9.4351,-0.2425,35.0
